url,title,property_type_raw,price_php,price_text,price_is_per_sqm,bedrooms,bathrooms,area_sqm,location_text,category,source,scraped_at
https://onepropertee.com/foreclosed-85-00-sqm-3-bedroom-residential-condo-sale-cebu-property-809,Foreclosed 85.00 sqm 3-bedroom Residential Condo For Sale in Cebu City,For Sale Foreclosed Residential Condo,12900000.0,₱ 12.9 million,False,3.0,2.0,85.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/ready-occupancy-20-sqm-residential-condominium-sale-cebu-property,Ready for Occupancy 20 sqm Residential Condominium For Sale in Cebu City,For Sale New Residential Condo,4500000.0,₱ 4.50 million,False,,1.0,20.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/ready-occupancy-25-00-sqm-studio-residential-condo-sale-thru-pag-ibig-cebu-property,Ready For Occupancy 25.00 sqm Studio Residential Condo For Sale thru Pag-IBIG in Cebu City,For Sale New Residential Condo,1870000.0,₱ 1.87 million,False,,1.0,25.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/ready-occupancy-57-00-sqm-3-bedroom-residential-condo-sale-cebu-property,Ready For Occupancy 57.00 sqm 3-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,13600000.0,₱ 13.6 million,False,3.0,1.0,57.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/foreclosed-29-87-sqm-1-bedroom-residential-condo-sale-cebu-property-5613,Foreclosed 29.87 sqm 1-bedroom Residential Condo For Sale in Cebu City,For Sale Foreclosed Residential Condo,5080000.0,₱ 5.08 million,False,1.0,1.0,29.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/brand-new-3-bedroom-residence-32-sanson-rockwell-cebu-property,"Brand New 3 Bedroom Residence in 32 Sanson by Rockwell, Cebu City",For Sale New Residential Condo,46500000.0,₱ 46.5 million,False,3.0,3.0,145.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/luxury-loft-style-penthouse-mountain-views-citylights-property,Luxury Loft Style Penthouse with Mountain Views at Citylights,For Sale Pre-Owned Residential Condo,20000000.0,₱ 20.0 million,False,1.0,1.0,123.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/ready-occupancy-59-10-sqm-2-bedroom-residential-condo-rent-own-cebu-property-695,Ready For Occupancy 59.10 sqm 2-bedroom Residential Condo Rent-to-own in Cebu City,For Sale New Residential Condo,13800000.0,₱ 13.8 million,False,2.0,2.0,59.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/ready-occupancy-292-00-sqm-garden-villa-3-bedroom-residential-condo-sale-cebu-property,Ready For Occupancy 292.00 sqm Garden Villa 3-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,61000000.0,₱ 61.0 million,False,3.0,2.0,292.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/fr-fs-marco-polo-parkview-1br-corner-44sqm-balcony-bnew-furnished-residences-property,FR/FS Marco Polo Parkview 1BR Corner 44sqm Balcony Bnew Furnished Residences,For Sale New Residential Condo,6000000.0,₱ 6.00 million,False,1.0,1.0,44.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/ready-occupancy-30-20-sqm-1-bedroom-residential-condo-rent-own-cebu-property-6229,Ready For Occupancy 30.20 sqm 1-bedroom Residential Condo Rent-to-own in Cebu City,For Sale New Residential Condo,7270000.0,₱ 7.27 million,False,1.0,1.0,30.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/brand-new-studio-condo-sale-near-universities-hospitals-guadalupe-cebu-property,"Brand New Studio Condo For Sale near Universities and Hospitals in Guadalupe, Cebu City",For Sale New Residential Condo,3100000.0,₱ 3.10 million,False,,1.0,22.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/fs-fr-32-sanson-rockwell-buri-tower-2br-garden-94sqm-parking-maids-property,FS/FR: 32 Sanson by Rockwell Buri Tower 2BR Garden 94sqm Parking Maids,For Sale Pre-Owned Residential Condo,28000000.0,₱ 28.0 million,False,2.0,2.0,94.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/pre-owned-146-00-sqm-3-bedroom-residential-condo-rent-own-cebu-property-9988,Pre-Owned 146.00 sqm 3-bedroom Residential Condo Rent-to-own in Cebu City,For Sale Pre-Owned Residential Condo,13200000.0,₱ 13.2 million,False,3.0,2.0,146.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/appleone-banawa-heights-brgy-guadalupe-cebu-cebu-property,"APPLEONE BANAWA HEIGHTS BRGY. GUADALUPE, CEBU CITY, CEBU",For Sale New Residential Condo,2700000.0,₱ 2.70 million,False,1.0,1.0,25.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/ready-occupancy-37-56-sqm-1-bedroom-residential-condo-sale-cebu-property-4276,Ready For Occupancy 37.56 sqm 1-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,5380000.0,₱ 5.38 million,False,1.0,1.0,37.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/2bedroom-unit-sale-48-sqm-banilad-cebu-ready-occupancy-property,"2bedroom unit for sale 48 sqm Banilad Cebu City, ready for occupancy",For Sale Residential Condo,6660000.0,₱ 6.66 million,False,2.0,2.0,48.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/pasalo-20-93-sqm-studio-condo-cebu-cebu-property,Pasalo 20.93 sqm Studio Condo in Cebu City Cebu,For Sale Pasalo Residential Condo,2400000.0,₱ 2.40 million,False,,1.0,20.0,Cebu City,condo,onepropertee,2026-06-14T17:36:27
https://onepropertee.com/furnish-3-bedroom-unit-32-sanson-rockwell-lahug-cebu-property,"Furnish 3 Bedroom Unit in 32 Sanson by Rockwell, Lahug Cebu City",For Sale Pre-Owned Residential Condo,45000000.0,₱ 45.0 million,False,3.0,3.0,155.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-43-90-sqm-1-bedroom-residential-condo-rent-own-cebu-property,Ready For Occupancy 43.90 sqm 1-bedroom Residential Condo Rent-to-own in Cebu City,For Sale New Residential Condo,9950000.0,₱ 9.95 million,False,1.0,1.0,43.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-26-00-sqm-studio-balcony-residential-condo-sale-cebu-property,Ready For Occupancy 26.00 sqm Studio with balcony Residential Condo For Sale in Cebu City,For Sale New Residential Condo,4200000.0,₱ 4.20 million,False,,1.0,26.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/fs-fr-meridian-avenir-home-office-44sqm-corner-parking-ipi-rockwell-property,FS/FR Meridian by Avenir Home Office 44sqm Corner Parking at IPI by Rockwell,For Sale Pre-Owned Office Condo,9500000.0,₱ 9.50 million,False,,1.0,43.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/pre-owned-studio-condo-sale-banawa-cebu-appleone-banawa-heights-furnished-unit-property,Pre-Owned Studio Condo for Sale in Banawa Cebu City | AppleOne Banawa Heights Furnished Unit,For Sale Pre-Owned Residential Condo,3300000.0,₱ 3.30 million,False,,1.0,24.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-37-sqm-2-bedroom-residential-condo-sale-cebu-property,Ready For Occupancy 37 sqm 2-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,4000000.0,₱ 4.00 million,False,2.0,1.0,37.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-21-20-sqm-studio-residential-condo-sale-cebu-property,Ready For Occupancy 21.20 sqm Studio Residential Condo For Sale in Cebu City,For Sale New Residential Condo,4200000.0,₱ 4.20 million,False,,1.0,21.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/prime-location-45-sqm-1-bedroom-residential-condo-16-parking-sale-cebu-property,"Prime location 45 sqm 1 Bedroom Residential Condo ""16% OFF"" with Parking for Sale in Cebu City",For Sale New Residential Condo,12000000.0,₱ 12.0 million,False,1.0,1.0,45.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-discounted-90-00-sqm-3-bedroom-residential-condo-sale-cebu-property-4205,Ready For Occupancy Discounted 90.00 sqm 3-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,17200000.0,₱ 17.2 million,False,3.0,2.0,90.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/meridian-avenir-home-office-60sqm-parking-kasambagan-property,Meridian by Avenir Home-Office 60sqm Parking Kasambagan,For Sale Pre-Owned Office Condo,12000000.0,₱ 12.0 million,False,,1.0,60.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-43-9-sqm-1-bedroom-residential-condo-rent-own-cebu-property,Ready For Occupancy 43.9 sqm 1-bedroom Residential Condo Rent-to-own in Cebu City,For Sale New Residential Condo,9950000.0,₱ 9.95 million,False,1.0,1.0,43.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/sale-2-bedroom-unit-32-sanson-rockwell-lahug-cebu-94-sqm-property,"FOR SALE | 2 Bedroom Unit in 32 Sanson by Rockwell, Lahug Cebu City  94 SQM",For Sale New Residential Condo,25000000.0,₱ 25.0 million,False,2.0,2.0,94.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/foreclosed-30-66-sqm-1-bedroom-residential-condo-sale-cebu-property-8457,Foreclosed 30.66 sqm 1-bedroom Residential Condo For Sale in Cebu City,For Sale Foreclosed Residential Condo,3520000.0,₱ 3.52 million,False,1.0,1.0,30.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-43-00-sqm-1-bedroom-residential-condo-rent-own-cebu-property,Ready For Occupancy 43.00 sqm 1-bedroom Residential Condo Rent-to-own in Cebu City,For Sale New Residential Condo,9160000.0,₱ 9.16 million,False,1.0,1.0,43.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/rfo-70-00-sqm-1-bedroom-condo-rent-own-cebu-cebu-property,RFO 70.00 sqm 1-bedroom Condo Rent-to-own in Cebu City Cebu,For Sale New Residential Condo,11100000.0,₱ 11.1 million,False,1.0,1.0,70.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-50-52-sqm-1-bedroom-residential-condo-ayala-center-sale-cebu-property,Ready for Occupancy 50.52 sqm 1-bedroom Residential Condo across Ayala Center For Sale in Cebu City,For Sale Pre-Owned Residential Condo,10100000.0,₱ 10.1 million,False,1.0,1.0,50.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/spacious-condo-views-marco-polo-residences-property,Spacious Condo with City Views in Marco Polo Residences,For Sale Pre-Owned Residential Condo,9000000.0,₱ 9.00 million,False,2.0,2.0,93.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/fr-fs-marco-polo-residences-tower-3-2br-72sqm-parking-lahug-property,FR/FS Marco Polo Residences Tower 3 2BR 72sqm Parking Lahug,For Sale Pre-Owned Residential Condo,13000000.0,₱ 13.0 million,False,2.0,2.0,72.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-51-63-sqm-loft-suites-residential-condo-sale-cebu-property-6427,Ready For Occupancy 51.63 sqm Loft Suites Residential Condo For Sale in Cebu City,For Sale New Residential Condo,10600000.0,₱ 10.6 million,False,,1.0,51.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/foreclosed-62-00-sqm-2-bedroom-residential-condo-sale-cebu-soltana-nature-residences-property,Foreclosed 62.00 sqm 2-bedroom Residential Condo For Sale in Cebu City - SOLTANA NATURE RESIDENCES,For Sale Foreclosed Residential Condo,5630000.0,₱ 5.63 million,False,2.0,1.0,62.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/spacious-fully-furnished-studio-unit-balcony-parking-ramos-tower-cebu-property,"Spacious Fully Furnished Studio Unit with Balcony and Parking at Ramos Tower, Cebu City",For Sale Pre-Owned Residential Condo,4250000.0,₱ 4.25 million,False,,1.0,28.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-122-00-sqm-3-bedroom-residential-condo-rent-own-cebu-property,Ready For Occupancy 122.00 sqm 3-bedroom Residential Condo Rent-to-own in Cebu City,For Sale New Residential Condo,16300000.0,₱ 16.3 million,False,3.0,2.0,122.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/sophisticated-studio-unit-private-balcony-grand-residences-property,Sophisticated Studio Unit with Private Balcony at Grand Residences,For Sale Pre-Owned Residential Condo,5500000.0,₱ 5.50 million,False,1.0,1.0,25.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/ready-occupancy-29-08-sqm-1-bedroom-residential-condo-sale-cebu-property,Ready For Occupancy 29.08 sqm 1-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,7130000.0,₱ 7.13 million,False,1.0,1.0,29.0,Cebu City,condo,onepropertee,2026-06-14T17:36:30
https://onepropertee.com/downpayment-ready-occupancy-21-85-sqm-1-bedroom-residential-condo-sale-cebu-property,No Downpayment Ready For Occupancy 21.85 sqm 1-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,4300000.0,₱ 4.30 million,False,1.0,1.0,21.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/downpayment-rfo-studio-office-condo-sale-cebu-cebu-property,No downpayment RFO Studio Office Condo For sale in Cebu City Cebu,For Sale New Office Condo,3210000.0,₱ 3.21 million,False,,1.0,22.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/mivesa-garden-residences-bldg5-1br-corner-43sqm-furnished-lahug-property,Mivesa Garden Residences Bldg5 1BR Corner 43sqm Furnished Lahug,For Sale Pre-Owned Residential Condo,5750000.0,₱ 5.75 million,False,1.0,1.0,42.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/live-central-live-sorted-rent-own-residential-condominium-sale-cebu-property,Live Central. Live Sorted RENT TO OWN Residential Condominium For Sale in Cebu City,For Sale Pre-Owned Residential Condo,2000000.0,₱ 2.00 million,False,,1.0,22.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/pre-owned-25-00-sqm-studio-residential-condo-sale-cebu-property,Pre-Owned 25.00 sqm Studio Residential Condo For Sale in Cebu City,For Sale Pre-Owned Residential Condo,5000000.0,₱ 5.00 million,False,,1.0,25.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/sale-1-bedroom-unit-32-sanson-rockwell-64-sqm-property,FOR SALE I 1 Bedroom Unit in 32 Sanson by Rockwell - 64 SQM,For Sale New Condotel,14000000.0,₱ 14.0 million,False,1.0,1.0,64.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/ready-occupancy-43-19-sqm-2-bedroom-residential-condo-sale-cebu-property-9104,Ready For Occupancy 43.19 sqm 2-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,11300000.0,₱ 11.3 million,False,2.0,1.0,43.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/spacious-condo-panoramic-mountain-views-citylights-property,Spacious Condo with Panoramic Mountain Views at Citylights,For Sale Pre-Owned Residential Condo,18500000.0,₱ 18.5 million,False,3.0,2.0,134.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/ready-occupancy-32-90-sqm-studio-residential-condo-sale-cebu-property,Ready For Occupancy 32.90 sqm Studio Residential Condo For Sale in Cebu City,For Sale New Residential Condo,6660000.0,₱ 6.66 million,False,,1.0,32.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/32-sanson-rockwell-raffia-tower-65sqm-parking-forest-lahug-property,32 Sanson by Rockwell Raffia Tower 65sqm Parking Forest Lahug,For Sale Pre-Owned Residential Condo,13300000.0,₱ 13.3 million,False,1.0,1.0,65.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/70-98-sqm-2-bedroom-residential-condo-sale-cebu-property,70.98 sqm 2-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,10300000.0,₱ 10.3 million,False,2.0,2.0,70.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/ready-occupancy-22-00-sqm-1-bedroom-residential-condo-rent-own-cebu-property-8745,Ready For Occupancy 22.00 sqm 1-bedroom Residential Condo Rent-to-own in Cebu City,For Sale New Residential Condo,3250000.0,₱ 3.25 million,False,1.0,1.0,22.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/ready-occupancy-discounted-137-sqm-3-bedroom-residential-condo-sale-cebu-property,Ready For Occupancy Discounted 137 sqm 3-bedroom Residential Condo For Sale in Cebu City,For Sale New Residential Condo,9900000.0,₱ 9.90 million,False,3.0,3.0,137.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/padgett-place-3br-garden-suite-155sqm-2-car-maids-furnished-lahug-property,The Padgett Place 3BR Garden Suite 155sqm 2-car Maids Furnished Lahug,For Sale New Residential Condo,23600000.0,₱ 23.6 million,False,3.0,3.0,155.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/horizons-101-tower-2-1br-corner-47sqm-parking-garden-balcony-fuente-property,Horizons 101 Tower 2 1BR Corner 47sqm Parking Garden Balcony Fuente,For Sale Pre-Owned Residential Condo,6800000.0,₱ 6.80 million,False,1.0,1.0,47.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/citylights-gardens-tower-1-3br-134sqm-2-parking-maids-nivel-hills-property,Citylights Gardens Tower 1 3BR 134sqm 2-Parking Maids Nivel Hills,For Sale Pre-Owned Residential Condo,14000000.0,₱ 14.0 million,False,3.0,2.0,134.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/walking-distance-1br-condo-ayala-cebu-sea-view-balcony-property,"Walking distance 1BR Condo at Ayala Cebu, Sea View with Balcony",For Sale New Residential Condo,4220000.0,₱ 4.22 million,False,1.0,1.0,21.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/mabolo-garden-flats-studio-corner-27sqm-balcony-airbnb-investment-cebu-property,Mabolo Garden Flats Studio Corner 27sqm Balcony Airbnb Investment Cebu,For Sale Pre-Owned Office Condo,4000000.0,₱ 4.00 million,False,,1.0,27.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/modern-studio-panoramic-sea-views-horizon-101-property,Modern Studio with Panoramic Sea Views at Horizon 101,For Sale Pre-Owned Residential Condo,3500000.0,₱ 3.50 million,False,1.0,1.0,22.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/rush-sale-furnished-2-bedroom-unit-marco-polo-residences-lahug-cebu-property,"Rush Sale: Furnished 2-Bedroom Unit at Marco Polo Residences, Lahug, Cebu",For Sale New Residential Condo,15900000.0,₱ 15.9 million,False,2.0,2.0,102.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/ready-occupancy-49-00-sqm-1-bedroom-residential-condo-rent-own-cebu-property,Ready For Occupancy 49.00 sqm 1-bedroom Residential Condo Rent-to-own in Cebu City,For Sale New Residential Condo,12500000.0,₱ 12.5 million,False,1.0,1.0,49.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/pasalo-24-sqm-studio-residential-condo-sale-uniplace-cebu-property,Pasalo 24 sqm Studio Residential Condo For Sale in Uniplace Cebu City,For Sale Pasalo Residential Condo,3400000.0,₱ 3.40 million,False,,1.0,24.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/fr-fs-32-sanson-rockwell-buri-tower-82sqm-parking-maids-lahug-property,FR/FS 32 Sanson by Rockwell Buri Tower 82sqm Parking Maids Lahug,For Sale Pre-Owned Residential Condo,21500000.0,₱ 21.5 million,False,2.0,2.0,82.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/foreclosed-65-74-sqm-2-bedroom-residential-condo-sale-cebu-property,Foreclosed 65.74 sqm 2-bedroom Residential Condo For Sale in Cebu City,For Sale Foreclosed Residential Condo,4300000.0,₱ 4.30 million,False,2.0,1.0,65.0,Cebu City,condo,onepropertee,2026-06-14T17:36:33
https://onepropertee.com/pasalo-30-sqm-1-bedroom-residential-condo-sale-incebu-property,Pasalo 30 sqm 1-bedroom Residential Condo For Sale inCebu City,For Sale Pasalo Residential Condo,5700000.0,₱ 5.70 million,False,1.0,1.0,30.0,Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/mantawi-residences-robinsons-land-property,MANTAWI RESIDENCES BY ROBINSONS LAND,For Sale Residential Condo,12000000.0,₱ 12.0 million,False,1.0,2.0,46.0,Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/32-sanson-rockwell-raffia-tower-1br-65sqm-parking-lahug-property,32 Sanson by Rockwell Raffia Tower 1BR 65sqm Parking Lahug,For Sale Pre-Owned Residential Condo,13300000.0,₱ 13.3 million,False,1.0,1.0,65.0,Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/21-23-sqm-studio-condo-sale-cebu-cebu-property,21.23 sqm Studio Condo For Sale in Cebu City Cebu,For Sale New Residential Condo,4270000.0,₱ 4.27 million,False,,1.0,21.0,Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/sale-2-bedroom-condominium-solinea-tower-2-cebu-business-park-cebu-property,"FOR SALE |2-Bedroom Condominium Solinea Tower 2, Cebu Business Park, Cebu City",For Sale New Residential Condo,14500000.0,₱ 14.5 million,False,2.0,1.0,72.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/alcoves-cebu-1br-66sqm-parking-negotiable-cebu-business-park-property,The Alcoves Cebu 1BR 66sqm Parking Negotiable Cebu Business Park,For Sale New Residential Condo,18000000.0,₱ 18.0 million,False,1.0,1.0,66.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/office-condo-10th-floor-bpi-corporate-center-cebu-ayala-cebu-business-park-property,"OFFICE CONDO 10TH FLOOR OF BPI CORPORATE CENTER CEBU AYALA, CEBU BUSINESS PARK",For Sale New Office Condo,20000000.0,₱ 20.0 million,False,,,74.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/luxurious-bi-level-condo-views-alcoves-property,Luxurious Bi Level Condo with City Views at The Alcoves,For Sale Pre-Owned Residential Condo,30000000.0,₱ 30.0 million,False,2.0,2.0,112.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/panoramic-skyline-views-balcony-38-park-avenue-property,Panoramic Skyline Views with Balcony at 38 Park Avenue,For Sale Pre-Owned Residential Condo,29200000.0,₱ 29.2 million,False,2.0,2.0,103.0,Cebu IT Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/sale-1br-condo-parking-avida-towers-cebu-tower-1-cebu-park-property,"FOR SALE | 1BR Condo with Parking in Avida Towers Cebu Tower 1, Cebu IT Park",For Sale New Residential Condo,6500000.0,₱ 6.50 million,False,1.0,1.0,32.0,Cebu IT Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/easy-move-3-bedroom-residential-condovision-parking-near-cebu-park-cebu-property,Easy Move-in 3-bedroom Residential Condovision with parking near Cebu It Park Cebu City,For Sale New Residential Condo,29700000.0,₱ 29.7 million,False,3.0,3.0,154.0,Cebu IT Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/ready-occupancy-residential-condo-20-inclusive-parking-sale-cebu-property,"Ready for Occupancy  Residential Condo ""20% OFF"" Inclusive of Parking for Sale in Cebu City",For Sale Pre-Owned Residential Condo,5700000.0,₱ 5.70 million,False,,1.0,27.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/38-park-avenue-2br-corner-85sqm-maids-furnished-cebu-park-property,38 Park Avenue 2BR Corner 85sqm Maids Furnished Cebu IT Park,For Sale Pre-Owned Residential Condo,25000000.0,₱ 25.0 million,False,2.0,2.0,84.0,Cebu IT Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/park-tower-1-2br-penthouse-loft-195sqm-2-parking-cebu-business-park-property,Park Tower 1 2BR Penthouse Loft 195sqm 2-parking Cebu Business Park,For Sale Pre-Owned Residential Condo,22500000.0,₱ 22.5 million,False,2.0,2.0,195.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/fr-fs-park-tower-2-2br-104sqm-parking-maids-cebu-business-park-property,FR/FS: Park Tower 2 2BR 104sqm Parking Maids Cebu Business Park,For Sale Pre-Owned Residential Condo,13000000.0,₱ 13.0 million,False,2.0,2.0,104.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/modern-studio-condo-sea-views-solinea-property,Modern Studio Condo with Sea Views at Solinea,For Sale Pre-Owned Residential Condo,5600000.0,₱ 5.60 million,False,1.0,1.0,27.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/assume-lucima-2br-suite-103qm-furnished-maids-cebu-business-park-property,For Assume Lucima 2BR Suite 103qm Furnished Maids Cebu Business Park,For Sale Pasalo Residential Condo,30000000.0,₱ 30.0 million,False,2.0,2.0,103.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/ready-occupancy-49-01-sqm-1-bedroom-residential-condo-sale-cebu-park-cebu-property,Ready For Occupancy 49.01 sqm 1-bedroom Residential Condo For Sale in Cebu It Park Cebu City,For Sale New Residential Condo,13600000.0,₱ 13.6 million,False,1.0,1.0,49.0,Cebu IT Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/fs-fr-avalon-condominium-3br-128sqm-parking-maids-bathtub-ayala-cbp-property,FS/FR: Avalon Condominium 3BR 128sqm Parking Maids Bathtub Ayala CBP,For Sale Pre-Owned Residential Condo,18000000.0,₱ 18.0 million,False,3.0,3.0,128.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/avida-towers-cebu-tower-1-1br-unit-pool-view-36sqm-cebu-park-property,Avida Towers Cebu Tower 1 1BR End Unit Pool View 36sqm Cebu IT Park,For Sale Pre-Owned Residential Condo,4900000.0,₱ 4.90 million,False,1.0,1.0,36.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/38-park-avenue-studio-25sqm-parking-cebu-park-property,38 Park Avenue Studio 25sqm Parking Cebu IT Park,For Sale Pre-Owned Residential Condo,5800000.0,₱ 5.80 million,False,,1.0,24.0,Cebu IT Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
https://onepropertee.com/pre-owned-112-00-sqm-2-bedroom-residential-condo-sale-cebu-business-park-cebu-property,Pre-Owned 112.00 sqm 2-bedroom Residential Condo For Sale in Cebu Business Park Cebu City,For Sale Pre-Owned Residential Condo,12000000.0,₱ 12.0 million,False,2.0,3.0,112.0,Cebu Business Park Cebu City,condo,onepropertee,2026-06-14T17:36:35
