area_id,place_id,name,types,lat,lon,rating,vicinity,search_type
cebu_business_park,ChIJ84pHkjeZqTMRfXL7GtEcQQs,Axis Entertainment Avenue,"[""shopping_mall"", ""cafe"", ""park"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""]",10.318144,123.896111,4.4,"Vibo Place, 40 North Escario Street, Cebu City",nearby_park
cebu_business_park,ChIJ5VM7Xz6ZqTMR1aSlskIH_EY,Yak Pak,"[""park"", ""point_of_interest"", ""establishment""]",10.31898,123.90543,,"L2 , Alaya Mall Cebu, Archbishop Reyes Avenue , 6000 Cebu City , Cebu",nearby_park
cebu_business_park,ChIJk65fbwCZqTMR_H1LkX0PNzc,Parking,"[""park"", ""point_of_interest"", ""establishment""]",10.3176785,123.9060492,,"8W94+3CF, Hippodromo, Cebu City",nearby_park
cebu_business_park,ChIJ0YRqVz6ZqTMRwkf_Mvby5V4,The Terraces,"[""park"", ""point_of_interest"", ""establishment""]",10.3188399,123.9059257,4.4,"8W94+G9M, Biliran Road, Cebu City",nearby_park
cebu_business_park,ChIJ-__NIz-ZqTMROdZCLeu6Svw,Walking Wings,"[""park"", ""point_of_interest"", ""establishment""]",10.317885,123.90371,,"2nd Level Rustans Ayala Center, Bohol Avenue, Cebu City",nearby_park
cebu_business_park,ChIJTTtaWgCZqTMRmExL0sIjxn8,CBP Central Park,"[""park"", ""point_of_interest"", ""establishment""]",10.3171878,123.907465,4.4,"Cebu Business Park, Cebu City",nearby_park
cebu_business_park,ChIJn6Q2AACZqTMRE5Cz64H7xMM,Central Park,"[""park"", ""point_of_interest"", ""establishment""]",10.3162997,123.9077528,,"8W85+F4W, Cebu City",nearby_park
cebu_business_park,ChIJPaPlpKyZqTMRfXtw0Ex6PdA,BagtikSolutions.Co,"[""park"", ""point_of_interest"", ""establishment""]",10.3181997,123.9015308,,"321 Tojong Street, Cebu City",nearby_park
cebu_business_park,ChIJ2X0DKACZqTMRWLAyrB-wxmk,Cebu Business Park,"[""park"", ""point_of_interest"", ""establishment""]",10.3115465,123.9050119,,"8W64+J26, Sumilon Road, Cebu City",nearby_park
cebu_business_park,ChIJLYbNjXOZqTMR1iUdEbRwwpg,The Esplanade,"[""park"", ""point_of_interest"", ""establishment""]",10.3275376,123.9042644,4.8,"935 Salinas Drive, Cebu City",nearby_park
cebu_business_park,ChIJfRI3rGyZqTMRBWJSbUL8GgA,The Millennium Park,"[""park"", ""tourist_attraction"", ""point_of_interest"", ""establishment""]",10.314338,123.914153,4.3,"8W77+PMJ, M.J. Cuenco St, Cebu City",nearby_park
cebu_business_park,ChIJx2Vu9zuZqTMR3u5laX5s4is,Seating area,"[""park"", ""point_of_interest"", ""establishment""]",10.3278636,123.9055198,2,"8WH4+674, Cebu City",nearby_park
cebu_business_park,ChIJOR0AyzqZqTMRfa820hRpl34,Ibabao Park,"[""park"", ""point_of_interest"", ""establishment""]",10.3259285,123.8985022,,"8VGX+9CC, J. Solon Drive, Barangay Lahug",nearby_park
cebu_business_park,ChIJQbvakUKZqTMREmJfSE0UT84,Doña Pepang Heritage Park,"[""park"", ""point_of_interest"", ""establishment""]",10.3075383,123.9071706,3.4,"1045 M. J. Cuenco Avenue, Cebu City",nearby_park
cebu_business_park,ChIJ5-E8c0WZqTMRl_XfV23NVlI,Eukaristiya - Garden of Thanksgiving,"[""park"", ""point_of_interest"", ""establishment""]",10.3088152,123.8982514,4.5,"8V5X+G8C, Cebu City",nearby_park
cebu_business_park,ChIJO9M5VgCZqTMR_6rVfWXwUO0,MANCAO Field,"[""park"", ""point_of_interest"", ""establishment""]",10.3237241,123.8946854,,"8VFV+FVM, Cebu City",nearby_park
cebu_business_park,ChIJlaeDKZSZqTMR8Q2QYTSNZXs,Sales Evergreen Park,"[""park"", ""point_of_interest"", ""establishment""]",10.3111534,123.9159801,,"Road 6, Cebu City",nearby_park
cebu_business_park,ChIJKxKUzy2ZqTMRklrAkX2L0Dw,Capitol Heritage Park,"[""park"", ""point_of_interest"", ""establishment""]",10.3168062,123.891636,3,"8V8R+PMC, Cebu City",nearby_park
cebu_business_park,ChIJzfsMUgCZqTMRnimBW4N6euE,WWE 999,"[""park"", ""point_of_interest"", ""establishment""]",10.3215523,123.91815,,"999 Holy Name, Cebu City",nearby_park
cebu_business_park,ChIJocIZfv6bqTMRMHD_dmj-wqg,Taboan Public Market,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",10.295522,123.8911419,4.3,,text_market
cebu_business_park,ChIJe4OS4KmZqTMRxGPJ6UdM0q0,Ramos Public Market,"[""establishment"", ""point_of_interest""]",10.3044245,123.8992737,4.3,,text_market
cebu_business_park,ChIJkw4YkuSbqTMRj-KNt73Rp_w,Carbon Market,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",10.2914389,123.899131,4.2,,text_market
cebu_business_park,ChIJLej52U6bqTMRV7SNvuMvuh8,Carbon Night Market,"[""establishment"", ""point_of_interest""]",10.2912419,123.8994983,4.4,,text_market
cebu_business_park,ChIJFWieJlyZqTMRFZ2kF9rACew,Tiburcio Padilla Public Market,"[""establishment"", ""point_of_interest""]",10.3017238,123.9044797,4.1,,text_market
cebu_business_park,ChIJAQDUKLWeqTMRFuFbVQxIedM,Banawa Public Market,"[""establishment"", ""point_of_interest""]",10.3164627,123.885179,4,,text_market
cebu_business_park,ChIJAdqIuj2ZqTMRIFcVnOu-DU0,Barrio Luz Public Market,"[""establishment"", ""point_of_interest""]",10.3220331,123.9060509,3.7,,text_market
cebu_business_park,ChIJx1Xdhq2ZqTMR6ZVCi0fSdkw,Mandaue City Public Market,"[""establishment"", ""point_of_interest""]",10.327717,123.941262,4.2,,text_market
cebu_business_park,ChIJOVvOFkOZqTMRJVEy0p88Hsc,Barangay Lorega San Miguel Public Market,"[""establishment"", ""point_of_interest""]",10.3077966,123.904001,4.4,,text_market
cebu_business_park,ChIJpU9AgeSbqTMRpe1oTteQwWM,Carbon Public Market,"[""establishment"", ""point_of_interest"", ""transit_station""]",10.291927,123.89943,4.2,,text_market
cebu_business_park,ChIJbQQSgP6bqTMRv3L0pHrAYHs,Taboan Public Market Vendor's Association,"[""establishment"", ""point_of_interest""]",10.2962458,123.8908684,4.3,,text_market
cebu_business_park,ChIJC7qUaCaZqTMR2cX3nYP6j7k,Lahug Market,"[""establishment"", ""point_of_interest""]",10.331825,123.8989635,3.9,,text_market
cebu_business_park,ChIJT2CM8UacqTMRkb3jSkAbatE,Pardo Public Market,"[""establishment"", ""point_of_interest""]",10.279644,123.8556442,4,,text_market
cebu_business_park,ChIJ4RYkMq6bqTMRHTHJ-Crw4qU,Carbon Market Interim Building,"[""establishment"", ""food"", ""point_of_interest"", ""store""]",10.2913289,123.8992802,4.5,,text_market
cebu_business_park,ChIJWxLUhiGZqTMRuOnhC74zEaY,Ramos Fruit Stand,"[""establishment"", ""point_of_interest""]",10.3041496,123.899685,4.4,,text_market
cebu_business_park,ChIJCxbdGRCcqTMRr1JJhsICbyA,Tabada Public Market,"[""establishment"", ""point_of_interest""]",10.2894335,123.874254,3.7,,text_market
cebu_business_park,ChIJg5S3iYifqTMRI63JLWyw00c,New Labangon Public Market,"[""establishment"", ""point_of_interest""]",10.2990795,123.881332,4,,text_market
cebu_business_park,ChIJoWONgP6bqTMRz8M9g7aDkm8,Dones 27,"[""establishment"", ""food"", ""point_of_interest""]",10.2954412,123.8911796,4.7,,text_market
cebu_business_park,ChIJ41QhOqeeqTMRs97CL6u_mCo,Tisa Public Market,"[""establishment"", ""point_of_interest""]",10.302001,123.8697762,3.8,,text_market
cebu_business_park,ChIJ8yGE-hucqTMR_iHBffdPHzo,Punta Princesa Public Market,"[""establishment"", ""point_of_interest""]",10.2952041,123.8697957,4,,text_market
cebu_business_park,ChIJIesONY-ZqTMRF69CjrSCC6I,City Square Plaza,"[""establishment"", ""lodging"", ""point_of_interest""]",10.3054678,123.8994858,5,,text_plaza
cebu_business_park,ChIJ5bQM2yqyqTMRmCs1dXPYlQg,Carmen Town Plaza,"[""establishment"", ""park"", ""point_of_interest""]",10.5873563,124.0180033,4.3,,text_plaza
cebu_business_park,ChIJ__-_XeGbqTMRCvSGTNmYh4g,Sampaguita Suites,"[""establishment"", ""lodging"", ""point_of_interest""]",10.2934338,123.9029421,3.6,,text_plaza
cebu_business_park,ChIJRfenTQCZqTMREx-njCSNOWo,Atúa Midtown,"[""establishment"", ""point_of_interest""]",10.3125628,123.899097,4.7,,text_plaza
cebu_business_park,ChIJCxCLJU-ZqTMRFlaKows-y28,Cebu Century Plaza Hotel,"[""establishment"", ""lodging"", ""point_of_interest""]",10.311692,123.894274,4.1,,text_plaza
cebu_business_park,ChIJ7aumJgCbqTMRFjmZiSKPFbM,Plaza sa Katawhan,"[""establishment"", ""park"", ""point_of_interest""]",10.2901915,123.9003122,4.4,,text_plaza
cebu_business_park,ChIJM4MPD8KZqTMRQtMrlzMVi_o,Uptown Cebu,"[""establishment"", ""night_club"", ""point_of_interest""]",10.3110288,123.8961681,3.9,,text_plaza
cebu_business_park,ChIJJXp9jeaYqTMRs5FmM6zbkWQ,Banilad Town Centre,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",10.3409196,123.9127582,4.2,,text_plaza
cebu_business_park,ChIJRSIPBuJ3qTMR4W8bZ_R9-mY,Minglanilla Town Plaza,"[""establishment"", ""point_of_interest""]",10.245928,123.796139,3.5,,text_plaza
cebu_business_park,ChIJgTA9AZyZqTMRDvVul6xnuGA,Goldberry Suites & Hotel Cebu,"[""establishment"", ""lodging"", ""point_of_interest""]",10.318132,123.8986914,4.1,,text_plaza
cebu_business_park,ChIJg9f-lJSZqTMRl-Dbu07CJEw,Primeway Plaza,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",10.3092009,123.8947154,4.4,,text_plaza
cebu_business_park,ChIJKb0FoU-ZqTMRz0BEaTjy2O0,Holiday Plaza Hotel - Cebu City,"[""establishment"", ""lodging"", ""point_of_interest""]",10.308887,123.8952925,3.6,,text_plaza
cebu_business_park,ChIJ1x1EHOGbqTMR5_q34HlTerk,Plaza Independencia,"[""establishment"", ""park"", ""point_of_interest"", ""tourist_attraction""]",10.2931907,123.9051262,4.4,,text_plaza
cebu_business_park,ChIJk6PeHOSZqTMRpqmW4LDqBjo,Century Plaza Complex,"[""establishment"", ""finance"", ""point_of_interest"", ""real_estate_agency""]",10.3114841,123.8946069,4.1,,text_plaza
cebu_business_park,ChIJj2OVaC_pqzMRugoBRawBqjE,Moalboal Town Plaza,"[""establishment"", ""point_of_interest""]",9.9371802,123.3923871,4.2,,text_plaza
cebu_business_park,ChIJ28VIrs2YqTMR3BOmOyP_oiU,Plazaville,"[""establishment"", ""point_of_interest""]",10.34824,123.889083,4.2,,text_plaza
cebu_business_park,ChIJl6puZ0yfqTMRuA802bVbOR4,8 Banawa Centrale,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",10.3109985,123.8761883,4.5,,text_plaza
cebu_business_park,ChIJv_5aBe-ZqTMRYfIEMOx9Doc,Bayfront Hotel Cebu - Capitol Site,"[""establishment"", ""lodging"", ""point_of_interest""]",10.313421,123.8929645,3.9,,text_plaza
cebu_business_park,ChIJtUqLDKibqTMRvX48jFWyLX8,Downtown Cebu City,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",10.2962772,123.8982283,3.6,,text_plaza
cebu_business_park,ChIJLRKCmKmZqTMR9SQfBkLNqa4,City Time Square,"[""establishment"", ""point_of_interest"", ""shopping_mall""]",10.3264842,123.9329337,4.2,,text_plaza
cebu_business_park,ChIJ4X625d2cqTMRrbEgM_9pPfo,Poblacion,"[""political"", ""sublocality"", ""sublocality_level_2""]",10.2440081,123.8481061,,,text_poblacion
cebu_business_park,ChIJ_S3NjSWZqTMRBzXT2wwDNEw,Cebu City,"[""locality"", ""political""]",10.2926115,123.9021934,,,text_poblacion
cebu_business_park,ChIJoUrLtL-ZqTMRw1foriER6fc,Poblacion,"[""political"", ""sublocality"", ""sublocality_level_2""]",10.3131034,123.9520062,,,text_poblacion
cebu_business_park,ChIJ2VyDGPWaqTMRCwxm7x8gVJs,Poblacion,"[""political"", ""sublocality"", ""sublocality_level_2""]",10.2511434,123.9513093,,,text_poblacion
cebu_business_park,ChIJ_YfgbwDrqzMR1Qox8Oj6hQU,Poblacion Badian Cebu,"[""establishment"", ""point_of_interest"", ""tourist_attraction""]",10.2903933,123.8892618,,,text_poblacion
it_park,ChIJ8SKPwiWZqTMROUMuoWzd95M,JY Square Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3307263,123.8984361,3.9,"1 Salinas Drive, Cebu City",nearby_shopping_mall
it_park,ChIJu4y9kj6ZqTMR-rlViDlB_3o,Active Zone,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3192922,123.9046183,4.2,"8W93+PR9, Cebu City",nearby_shopping_mall
it_park,ChIJZUBc-j6ZqTMRaNO24YEpRM0,Zeel International Store,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3186084,123.904805,5,"8W93+CWV, Bohol Avenue, Cebu City",nearby_shopping_mall
it_park,ChIJ4zUe6T6ZqTMRBfKPpU9VNLc,Ayala Center Cebu Tower,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3185144,123.9040939,4.3,"Bohol Avenue, Cebu City",nearby_shopping_mall
it_park,ChIJa9Ru7kCZqTMRxxXvO_Ddfb0,Ayala Center Cebu,"[""shopping_mall"", ""hair_care"", ""point_of_interest"", ""health"", ""establishment""]",10.318237,123.9052295,4.5,"Cebu Business Park, Cebu City",nearby_shopping_mall
it_park,ChIJb20H_z6ZqTMR_N4lXxxPgw4,REEF,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.318208,123.905156,2,"Active Zone, Ayala Center Cebu, Archibishop Reyes Ave Cebu Business Park, Cebu City",nearby_shopping_mall
it_park,ChIJqR3O4j6ZqTMR2P5zFYlkfPs,Cebu Holdings Incorporated,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.318234,123.904578,3.8,"CCD Admin Office, 3rd Level Ayala Center, Bohol Avenue, Cebu Business Park, Cebu City",nearby_shopping_mall
it_park,ChIJR6nEAT-ZqTMRrs6rLtOswdk,Ayala Terraces,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3189056,123.9059312,4.5,"8W94+H97, Biliran Road, Cebu City",nearby_shopping_mall
it_park,ChIJ84pHkjeZqTMRfXL7GtEcQQs,Axis Entertainment Avenue,"[""shopping_mall"", ""park"", ""cafe"", ""restaurant"", ""point_of_interest"", ""food"", ""store"", ""establishment""]",10.318144,123.896111,4.4,"Vibo Place, 40 North Escario Street, Cebu City",nearby_shopping_mall
it_park,ChIJvxhRIiKZqTMRvluZby90fZQ,Garden Row,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3298473,123.9067957,4.7,"Ayala Malls Central Bloc, V. Padriga Street, Apas, Cebu City",nearby_shopping_mall
it_park,ChIJLZSw8OuYqTMRhg4hTRvVJGk,88th Avenue,"[""shopping_mall"", ""lodging"", ""restaurant"", ""point_of_interest"", ""food"", ""establishment""]",10.3282614,123.9090486,4,"Lot 686 Gov. M. Cuenco Avenue, Cebu City",nearby_shopping_mall
it_park,ChIJ3cbdvtyZqTMRPd2Yvvlc8Hg,Ayala Central Bloc Cinema,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3303523,123.9075586,3.9,"8WJ5+42V, Cebu City",nearby_shopping_mall
it_park,ChIJ1eEahvuZqTMRV7eLdWBr00s,Ayala Malls Central Bloc,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3306811,123.9073198,4.5,"Central Bloc, I. Villa Street, Cebu City",nearby_shopping_mall
it_park,ChIJxXYmYACZqTMROtEwI6ZXXyM,The Blissbox by Melie,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3307927,123.9070437,,"Central Bloc, V. Padriga Street, Cebu City",nearby_shopping_mall
it_park,ChIJf7zN9R6ZqTMRbqBZJfgxaBk,Virtual assistant Philippines agency,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3307927,123.9070437,4.3,"V. Padriga St Central Bloc Mall) - 11th Floor, Lahug, Cebu City",nearby_shopping_mall
it_park,ChIJT3yEfFGZqTMRC9YpshEJfuM,아이티파크 아얄라몰 세부시티,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3307484,123.9075315,3.9,"8WJ5+72V, Cebu City",nearby_shopping_mall
it_park,ChIJEzw0UCSZqTMRQCltwXc-zsA,BEZT CHOICE - Buy the Best for You!,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3243746,123.9100476,,"The Meridian Condo, LICERA HQ, 1612 Golam Drive, Cebu City",nearby_shopping_mall
it_park,ChIJm9ahTRaZqTMRiLcrKNcUzKg,Mahogany Place,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3222959,123.9099819,4.1,"8WC5+WX9, Pope John Paul II Avenue, Cebu City",nearby_shopping_mall
it_park,ChIJ0VxoxCWZqTMR-wK_xK3ZOzA,Ja’S Ur F.A.B,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.330074,123.898755,4,"Ground Floor, JY Square Mall, 1 Salinas Drive, Cebu City",nearby_shopping_mall
it_park,ChIJL0pzWD6ZqTMRUexKo87ZTlM,Cebu Ayala Center Garden,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3188317,123.9051855,4.2,"Ayala Center, 176 Archbishop Reyes Avenue, Cebu City",nearby_shopping_mall
it_park,ChIJJbQMvk-ZqTMRbJufhL86hQE,atomy cebu dream center,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3297447,123.8979504,4.7,"4rd Floor Unit 406 of, at MIT bldg, 117 Gorordo Avenue, Cebu City",nearby_shopping_mall
it_park,ChIJuUkhLgCZqTMRv9hp8KHnGrk,Ayala Center Cebu,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3186687,123.9069565,,"AppleOne Equicom Tower, Cebu City",nearby_shopping_mall
it_park,ChIJ7VM4HMCZqTMR2t0_H01fjRU,GPH CENTRAL,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3232604,123.913662,4.6,"8WF7+8F3, Cebu City",nearby_shopping_mall
it_park,ChIJFWQd-z6ZqTMRf8rRnaCUev0,Hapjaps,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3185545,123.9047269,3,"Ayala Entertainment Center, Cebu City",nearby_shopping_mall
it_park,ChIJu8XmfL6ZqTMR-QIsQ5RqTtY,Roy&Biv,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3185329,123.9040889,5,"Level 2, Ayala Center Cebu, Cebu City",nearby_shopping_mall
it_park,ChIJe7KEX_-ZqTMRawwmWlvCNo8,Trendy Shop,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3331163,123.8990457,,"Lahug, Cebu City",nearby_shopping_mall
it_park,ChIJVVUVyD-ZqTMRcXMEs-zsBdo,Paseo Solana,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3173328,123.9067822,,"8W84+WPM, Cebu City",nearby_shopping_mall
it_park,ChIJFYTO9hGZqTMR7_FwEqih1hU,Les,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3373313,123.9053005,,"Sitio plaza, Brgy. Apas, Cebu City",nearby_shopping_mall
it_park,ChIJ0bFnwj-ZqTMRs7PkcvOZ5cE,Xoxo Collection,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3166658,123.9071601,5,"8W84+MV7, Cebu City",nearby_shopping_mall
it_park,ChIJx9t3aQCZqTMRVjstrP5ugHY,Meddy Kids Shopping Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3173775,123.9007572,,"43 Cebu Transcentral Highway, Cebu City",nearby_shopping_mall
it_park,ChIJkXcVa2GZqTMRjGp9qfI12wU,Sepen/11,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.332804,123.8965556,,"1 Sudlon, Cebu City",nearby_shopping_mall
it_park,ChIJLY8WcwCZqTMRd2MpkfQO_eY,Meddy Kids Shopping Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3181552,123.899388,5,"16 North Escario Street, Cebu City",nearby_shopping_mall
it_park,ChIJVVVVKOeYqTMRvdB49Te35vM,Gaisano Country Mall,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3394189,123.910812,3.9,"Banilad Road, Cebu City",nearby_shopping_mall
it_park,ChIJR-jLrXOZqTMRT9yKa7yrPA0,Aly's 5Peso Carwash,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3213966,123.895379,,"Purok 8, Cebu City",nearby_shopping_mall
it_park,ChIJnde8POGYqTMR3MPj-qiGUhs,GQS Plaza,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3380569,123.9117034,3.8,"8WQ6+6MG, Old Banilad Road, Cebu City",nearby_shopping_mall
it_park,ChIJn8cJXUCZqTMRSlG0MwDEftM,Cebu Tours Agencies -Provides Travel Mates Girls Companions,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3142553,123.9058286,,"8W74+P84, Ayala Road, Cebu City",nearby_shopping_mall
it_park,ChIJC8WMzBqZqTMRY8aaUu_kU9k,The Ridges Commercial Center,"[""shopping_mall"", ""point_of_interest"", ""establishment""]",10.3250026,123.9190237,4.2,"341 F. Cabahug Street, Cebu City",nearby_shopping_mall
it_park,ChIJfV3PNzmZqTMRwMIvBLzg3nA,Automobile Association Philippines - Cebu Satellite Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3196794,123.9019363,4.6,"105, CRM Building Escario, corner Molave Street, Cebu City",nearby_local_government_office
it_park,ChIJD0mbfxiZqTMRA5rc4ukK0Z0,National Irrigation Administration,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3272629,123.9081415,5,"M. Cuenco Avenue , Banilad , 6000 Cebu City , Cebu",nearby_local_government_office
it_park,ChIJw6EjnhiZqTMRvtRYB1SBscU,"National Food Authority, Region 7 (NFA R-VII)","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3279372,123.9083009,3.8,"8WH5+58F, Cebu City",nearby_local_government_office
it_park,ChIJAVM0tx-ZqTMRu_1_JqzOo5Y,Commission on Population and Development - Region VII,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3327197,123.9102445,5,"6000 Gov. M. Cuenco Avenue, Cebu City",nearby_local_government_office
it_park,ChIJ46lpHTCZqTMRrVWMCbrFj7k,Department of Budget and Management - Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3262559,123.896099,4.7,"Regional Office, 07 Ecotecard, Cebu City",nearby_local_government_office
it_park,ChIJX7o67C-ZqTMRtwIUdgO_fB8,Department of Environment and Natural Resources Regional Office 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.327405,123.895963,4.2,"8VGW+X98, Ecotech Road, Cebu City",nearby_local_government_office
it_park,ChIJMRipJDiZqTMRhL-0gv4r9io,Kamputhaw Barangay Hall,"[""city_hall"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3181587,123.8975095,3.7,"15 North Escario Street, Cebu City",nearby_local_government_office
it_park,ChIJ2291tQCZqTMRa-8yC_gvJCA,Ray Manpower Services,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3155697,123.9016077,1.7,"10 yrs + in business UNIT 1503 TRINITY PLAZA TOWER, 328h Gonzales Compound, Cebu City",nearby_local_government_office
it_park,ChIJXeC1zzyZqTMRmblreI1yj3s,Philippine Retirement Authority - VISAYAS (CEBU) Satellite Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3143515,123.9055092,4.6,"Unit C1-12F, 2QUAD Building, Cebu Business Park, Cardinal Rosales Avenue, Cebu City",nearby_local_government_office
it_park,ChIJTVjllS-ZqTMRMgnwSBashS8,Civil Service Commission - Region 7,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3281062,123.8956896,4.2,"8VHW+67W, Sudlon, Cebu City",nearby_local_government_office
it_park,ChIJsTl8xyKZqTMRm7ZDSIKL0LY,Technical Education and Skills Development Authority - Regional Office VII,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3260923,123.9063969,4.2,"487 Salinas Drive, Cebu City",nearby_local_government_office
it_park,ChIJiaDcEFiZqTMRATNYmJ-zuQk,BIGStart Education and Visa Corporation - Cebu Main Office,"[""travel_agency"", ""embassy"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.325082,123.9067194,4.7,"Unit 10B Avenir Condominium, 21e Archbishop Reyes Avenue, Cebu City",nearby_local_government_office
it_park,ChIJJc7jpVuZqTMRjUMJ-NjURqk,Cedeño Law Office,"[""travel_agency"", ""local_government_office"", ""lawyer"", ""point_of_interest"", ""establishment""]",10.3246472,123.9065129,,"9E Avenir Condo, Archbishop Reyes Avenue, Cebu City",nearby_local_government_office
it_park,ChIJY9I5gBeZqTMRw9PV2AIv7Lc,Kasambagan Health Center,"[""local_government_office"", ""health"", ""point_of_interest"", ""establishment""]",10.3245011,123.9107985,2.3,"Barangay Hall, Villa Aurora St, Kasambangan, Cebu City",nearby_local_government_office
it_park,ChIJf2iF1RmZqTMRcYASZGC9544,Barangay Kasambagan,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3246343,123.9111441,,"8WF6+VF2, Cebu City",nearby_local_government_office
it_park,ChIJDQO3VACZqTMRtsqcI7KTgOY,Ludings Home,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3208026,123.9073923,,"8WC4+8XC, Luz, Cebu City",nearby_local_government_office
it_park,ChIJ32zt1gKZqTMRiohNNuISXFg,TLScontact - Visa Application Centre Cebu,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3205946,123.9050241,4.5,"12th floor, Latitude Corporate Center, Mindanao Avenue, Cebu City",nearby_local_government_office
it_park,ChIJFRRDVHeZqTMRLR7xGjjl-Pc,"BLS Poland, Spain & Slovakia Visa Application Center in Cebu","[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3194053,123.9059678,5,"Cebu Business Park, Unit 707, Ayala Life FGU Center, Mindanao Avenue, Corner Biliran Road, Cebu City",nearby_local_government_office
it_park,ChIJhT0Wq7SeqTMRM3a6TUSH4Xo,Securities and Exchange Commission - Cebu Extension Office,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3186687,123.9069565,3.4,"AppleOne Equicom Tower, Cebu Business Park, Mindanao Avenue, Cebu City",nearby_local_government_office
it_park,ChIJc1rr6lCZqTMRzC7PPMjMFhk,Smartway Travel and Tours Services - KepWealth Office ( Visa Assistance),"[""embassy"", ""travel_agency"", ""insurance_agency"", ""local_government_office"", ""point_of_interest"", ""establishment""]",10.3183804,123.9084265,4.8,"5th Floor Unit # 508C KepWealth Building, Cardinal Rosales Avenue, Corner Samar Loop, Cebu City",nearby_local_government_office
it_park,ChIJqd72AwCZqTMRBR3fIYsSZww,JB LAZAN ENGINEERING & SURVEYING CONSULTANCY,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3321989,123.8984683,,"964f Cebu Veterans Drive, Apas, Cebu City",nearby_local_government_office
it_park,ChIJCwJTKUWZqTMRCkS8Gvnw7D8,Biometric Appointment,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.318229,123.9084001,5,"Unit 905 9th Floor Keppel Center, Samar Loop, cor Cardinal Rosales Avenue, Cebu City",nearby_local_government_office
it_park,ChIJQUnQnBiZqTMR-tT2W7rQiV4,Department of Science and Technology (DOST) - Central Visayas Region,"[""local_government_office"", ""point_of_interest"", ""establishment""]",10.3260479,123.8966767,4.1,"S&T Complex, Government Center, Sudlon, Cebu City",nearby_local_government_office
