Province,City,Barangay,Street_Subdivision,Vicinity,Classification,Zonal_Value,DO_No,Effectivity_Date,Source
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,COCO LAND,A4 **,100.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,INTERIOR LOTS,RR,300.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,OTHER AGRICULTURAL LANDS,A50**,50.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,Note:   * 50 Meters is omitted and renamed,OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"**Previously"" A"" would mean Other Agricultural Lands, hence A50 and higher value is for Cocoland, hence A4",OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"**Previously"" A"" would mean Other Agricultural Lands, hence A50 and higher value is for Cocoland, hence A4",OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"**Previously"" A"" would mean Other Agricultural Lands, hence A50 and higher value is for Cocoland, hence A4",OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY OF TOLEDO,OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  BUNGA,OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,FEEDER ROAD*,"BOUNDARY DAS TO LAMAC, PINAMUNGAHAN*",RR,500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,FEEDER ROAD*,ALL PLAIN AREAS,A4**,150.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER LOTS,INTERIOR,RR,350.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER LOTS,ALL HILLY LANDS,A49,75.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER LOTS,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,Note:   *  50 Meters inward was omitted and vicinity was redefined DAS to Interior Bunga,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"** Previously All plain areas would mean Coco Land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"** Previously All plain areas would mean Coco Land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,BRDY BATO-IBO AREAS,RR,1500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALL LOTS TO IBO-AWIHAO ROAD,RR,1050.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALL LOTS TO BATO- AWIHAO ROAD,RR,950.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALL PLAIN AREAS,A4,100.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALONG FEEDER ROAD,INTERIOR,RR,600.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALONG FEEDER ROAD,SEASHORE,A39,2000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALONG FEEDER ROAD,ALL HILLY LANDS,A49,50.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALONG FEEDER ROAD,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: * Previously All plain areas would mean Coco Land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: * Previously All plain areas would mean Coco Land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: * Previously All plain areas would mean Coco Land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY OF TOLEDO,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  CALONGCALONG,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALL LOTS,I,1500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALL LOTS,RR,1000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALL LOW AREAS,A4,500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,ALL LOW AREAS,RR,800.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,ALONG THE BEACH,A39,1500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,ALL HILLY LANDS,A49,40.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: *Previously All low areas would mean Coco Land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY OF TOLEDO,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  CANTABACO,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALL LOTS,RR,1000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALL PLAIN AREAS,A4,100.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,INTERIOR,RR,500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,MINERAL LANDS,A31,75.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,ALL HILLY LANDS,A49,30.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: All Plain Areas would mean other coco land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: All Plain Areas would mean other coco land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,BDRY OF BRGY CANTABACO-MUN. OF  MINGLANILLA,RR,500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,COCO LAND,A4,25.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR LOTS,ALL LOTS,RR,200.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR LOTS,TIMBER LAND/ WATERSHED,A36,20.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR LOTS,ALL HILLY LANDS,A49,20.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,INTERIOR LOTS,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY OF TOLEDO,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  CAMBANG-UG,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,BARANGAY ROADS,RR,500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALL LOW AREAS,A4,50.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,INTERIOR LOTS,RR,300.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALL HILLY LANDS,A49,30.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: All Plain Areas would mean other coco land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: All Plain Areas would mean other coco land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,BARANGAY ROADS,RR,400.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALL LOW AREAS,A4,100.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,INTERIOR LOTS,RR,350.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALL HILLY LANDS,A49,50.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: All Low Areas would mean other coco land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: All Low Areas would mean other coco land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY OF TOLEDO,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  CAPT. CLAUDIO,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,BARANGAY ROADS,RR,200.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALL LOW AREAS,A4,50.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,INTERIOR LOTS,RR,150.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALL HILLY AREAS,A49,20.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,ALL HILLY AREAS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: All Low Areas would mean other coco land, hence A4",ALL HILLY AREAS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,ALL HILLY AREAS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL LOTS,BARANGAY ROADS,RR,500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,,ALL LOW AREAS,A4,50.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,,INTERIOR AREAS,RR,400.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,,ALL HILLY LANDS,A49,30.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note: All Low Areas would mean other coco land, hence A4",ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY OF TOLEDO,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY:  DAANLUNGSOD*,ALL HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,VICINITY,CR,5000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,BARANGAY ROAD,VICINITY,RR,2000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,GLOBAL-AFC,I,4000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,INTERIOR,RR,1000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,SEASHORE,A39,4000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,OTHER AGRICULTURAL LANDS,A50**,500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,ALL OTHER STREETS,OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"Note:   *  Sangi and Daan Lungsod are two different barangays, hence separated",OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"** Previously"" A"" would mean Other Agricultural Lands, hence A50",OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"** Previously"" A"" would mean Other Agricultural Lands, hence A50",OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,OTHER AGRICULTURAL LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALL COMMERCIAL AREAS,CR,2200.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,ALONG TOLEDO-MANIPIS ROAD,RR*,1800.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,POOG JUNCTION  - ULING NAGA ROAD,RR**,1500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,NATIONAL ROAD,COCO LANDS,A4,500.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,REST OF DAS,ACMDC AREAS/CARMEN COPPER AREAS,I***,2000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,REST OF DAS,INTERIOR AREAS,RR,1000.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,REST OF DAS,PLAIN AREAS,A4****,100.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,REST OF DAS,HILLY LANDS,A 49,50.0,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,Note:  *   Re-define areas from ACMDC Hospital to DAS Public School to along Toledo-Manipis Road,HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,**  Re-define from 50 Meters Poog-Cantabaco Roads to Poog Junction - Uling Naga Road,HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,*** Within the vicinity of Carmen Copper Areas,HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"****Plain Areas would mean other  Coco Land, hence A4",HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,"****Plain Areas would mean other  Coco Land, hence A4",HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,PROVINCE OF CEBU,HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
UNKNOWN,UNKNOWN,UNKNOWN,CITY OF TOLEDO,HILLY LANDS,nan,,63-18,s 21-Dec-2018,"RDO No. 83 -Talisay City, CebuWeb.xls [Sheet 6 (DO-63-18)]"
